OPUS    CLASS    U_D_ASV    LOC_PLAN    HEADING    U_D    DCPA    SIZE    PRIOR    D_DETEC    GROUP
7182    CROSSING_LEFT   12.8611    True    120    7.71666    80    8.0    None    500    3
7183    CROSSING_LEFT   15.43332    True    120    7.71666    -80    8.0    None    200    3
7184    CROSSING_LEFT   15.43332    True    120    7.71666    -80    8.0    None    500    3
7185    CROSSING_LEFT   15.43332    True    120    7.71666    -50    8.0    None    200    3
7186    CROSSING_LEFT   15.43332    True    120    7.71666    -50    8.0    None    500    3
7187    CROSSING_LEFT   15.43332    True    120    7.71666    -20    8.0    None    200    3
7188    CROSSING_LEFT   15.43332    True    120    7.71666    -20    8.0    None    500    3
7189    CROSSING_LEFT   15.43332    True    120    7.71666    -10    8.0    None    200    3
7190    CROSSING_LEFT   15.43332    True    120    7.71666    -10    8.0    None    500    3
7191    CROSSING_LEFT   15.43332    True    120    7.71666    0    8.0    None    200    3
7192    CROSSING_LEFT   15.43332    True    120    7.71666    0    8.0    None    500    3
7193    CROSSING_LEFT   15.43332    True    120    7.71666    10    8.0    None    200    3
7194    CROSSING_LEFT   15.43332    True    120    7.71666    10    8.0    None    500    3
7195    CROSSING_LEFT   15.43332    True    120    7.71666    20    8.0    None    200    3
7196    CROSSING_LEFT   15.43332    True    120    7.71666    20    8.0    None    500    3
7197    CROSSING_LEFT   15.43332    True    120    7.71666    50    8.0    None    200    3
7198    CROSSING_LEFT   15.43332    True    120    7.71666    50    8.0    None    500    3
7199    CROSSING_LEFT   15.43332    True    120    7.71666    80    8.0    None    200    3
7200    CROSSING_LEFT   15.43332    True    120    7.71666    80    8.0    None    500    3
7201    CROSSING_LEFT   1.543332    True    120    10.28888    -80    8.0    None    200    3
7202    CROSSING_LEFT   1.543332    True    120    10.28888    -80    8.0    None    500    3
7203    CROSSING_LEFT   1.543332    True    120    10.28888    -50    8.0    None    200    3
7204    CROSSING_LEFT   1.543332    True    120    10.28888    -50    8.0    None    500    3
7205    CROSSING_LEFT   1.543332    True    120    10.28888    -20    8.0    None    200    3
7206    CROSSING_LEFT   1.543332    True    120    10.28888    -20    8.0    None    500    3
7207    CROSSING_LEFT   1.543332    True    120    10.28888    -10    8.0    None    200    3
7208    CROSSING_LEFT   1.543332    True    120    10.28888    -10    8.0    None    500    3
7209    CROSSING_LEFT   1.543332    True    120    10.28888    0    8.0    None    200    3
7210    CROSSING_LEFT   1.543332    True    120    10.28888    0    8.0    None    500    3
7211    CROSSING_LEFT   1.543332    True    120    10.28888    10    8.0    None    200    3
7212    CROSSING_LEFT   1.543332    True    120    10.28888    10    8.0    None    500    3
7213    CROSSING_LEFT   1.543332    True    120    10.28888    20    8.0    None    200    3
7214    CROSSING_LEFT   1.543332    True    120    10.28888    20    8.0    None    500    3
7215    CROSSING_LEFT   1.543332    True    120    10.28888    50    8.0    None    200    3
7216    CROSSING_LEFT   1.543332    True    120    10.28888    50    8.0    None    500    3
7217    CROSSING_LEFT   1.543332    True    120    10.28888    80    8.0    None    200    3
7218    CROSSING_LEFT   1.543332    True    120    10.28888    80    8.0    None    500    3
7219    CROSSING_LEFT   2.57222    True    120    10.28888    -80    8.0    None    200    3
7220    CROSSING_LEFT   2.57222    True    120    10.28888    -80    8.0    None    500    3
7221    CROSSING_LEFT   2.57222    True    120    10.28888    -50    8.0    None    200    3
7222    CROSSING_LEFT   2.57222    True    120    10.28888    -50    8.0    None    500    3
7223    CROSSING_LEFT   2.57222    True    120    10.28888    -20    8.0    None    200    3
7224    CROSSING_LEFT   2.57222    True    120    10.28888    -20    8.0    None    500    3
7225    CROSSING_LEFT   2.57222    True    120    10.28888    -10    8.0    None    200    3
7226    CROSSING_LEFT   2.57222    True    120    10.28888    -10    8.0    None    500    3
7227    CROSSING_LEFT   2.57222    True    120    10.28888    0    8.0    None    200    3
7228    CROSSING_LEFT   2.57222    True    120    10.28888    0    8.0    None    500    3
7229    CROSSING_LEFT   2.57222    True    120    10.28888    10    8.0    None    200    3
7230    CROSSING_LEFT   2.57222    True    120    10.28888    10    8.0    None    500    3
7231    CROSSING_LEFT   2.57222    True    120    10.28888    20    8.0    None    200    3
7232    CROSSING_LEFT   2.57222    True    120    10.28888    20    8.0    None    500    3
7233    CROSSING_LEFT   2.57222    True    120    10.28888    50    8.0    None    200    3
7234    CROSSING_LEFT   2.57222    True    120    10.28888    50    8.0    None    500    3
7235    CROSSING_LEFT   2.57222    True    120    10.28888    80    8.0    None    200    3
7236    CROSSING_LEFT   2.57222    True    120    10.28888    80    8.0    None    500    3
7237    CROSSING_LEFT   4.115552    True    120    10.28888    -80    8.0    None    200    3
7238    CROSSING_LEFT   4.115552    True    120    10.28888    -80    8.0    None    500    3
7239    CROSSING_LEFT   4.115552    True    120    10.28888    -50    8.0    None    200    3
7240    CROSSING_LEFT   4.115552    True    120    10.28888    -50    8.0    None    500    3
7241    CROSSING_LEFT   4.115552    True    120    10.28888    -20    8.0    None    200    3
7242    CROSSING_LEFT   4.115552    True    120    10.28888    -20    8.0    None    500    3
7243    CROSSING_LEFT   4.115552    True    120    10.28888    -10    8.0    None    200    3
7244    CROSSING_LEFT   4.115552    True    120    10.28888    -10    8.0    None    500    3
7245    CROSSING_LEFT   4.115552    True    120    10.28888    0    8.0    None    200    3
7246    CROSSING_LEFT   4.115552    True    120    10.28888    0    8.0    None    500    3
7247    CROSSING_LEFT   4.115552    True    120    10.28888    10    8.0    None    200    3
7248    CROSSING_LEFT   4.115552    True    120    10.28888    10    8.0    None    500    3
7249    CROSSING_LEFT   4.115552    True    120    10.28888    20    8.0    None    200    3
7250    CROSSING_LEFT   4.115552    True    120    10.28888    20    8.0    None    500    3
7251    CROSSING_LEFT   4.115552    True    120    10.28888    50    8.0    None    200    3
7252    CROSSING_LEFT   4.115552    True    120    10.28888    50    8.0    None    500    3
7253    CROSSING_LEFT   4.115552    True    120    10.28888    80    8.0    None    200    3
7254    CROSSING_LEFT   4.115552    True    120    10.28888    80    8.0    None    500    3
7255    CROSSING_LEFT   5.14444    True    120    10.28888    -80    8.0    None    200    3
7256    CROSSING_LEFT   5.14444    True    120    10.28888    -80    8.0    None    500    3
7257    CROSSING_LEFT   5.14444    True    120    10.28888    -50    8.0    None    200    3
7258    CROSSING_LEFT   5.14444    True    120    10.28888    -50    8.0    None    500    3
7259    CROSSING_LEFT   5.14444    True    120    10.28888    -20    8.0    None    200    3
7260    CROSSING_LEFT   5.14444    True    120    10.28888    -20    8.0    None    500    3
7261    CROSSING_LEFT   5.14444    True    120    10.28888    -10    8.0    None    200    3
7262    CROSSING_LEFT   5.14444    True    120    10.28888    -10    8.0    None    500    3
7263    CROSSING_LEFT   5.14444    True    120    10.28888    0    8.0    None    200    3
7264    CROSSING_LEFT   5.14444    True    120    10.28888    0    8.0    None    500    3
7265    CROSSING_LEFT   5.14444    True    120    10.28888    10    8.0    None    200    3
7266    CROSSING_LEFT   5.14444    True    120    10.28888    10    8.0    None    500    3
7267    CROSSING_LEFT   5.14444    True    120    10.28888    20    8.0    None    200    3
7268    CROSSING_LEFT   5.14444    True    120    10.28888    20    8.0    None    500    3
7269    CROSSING_LEFT   5.14444    True    120    10.28888    50    8.0    None    200    3
7270    CROSSING_LEFT   5.14444    True    120    10.28888    50    8.0    None    500    3
7271    CROSSING_LEFT   5.14444    True    120    10.28888    80    8.0    None    200    3
7272    CROSSING_LEFT   5.14444    True    120    10.28888    80    8.0    None    500    3
7273    CROSSING_LEFT   7.71666    True    120    10.28888    -80    8.0    None    200    3
7274    CROSSING_LEFT   7.71666    True    120    10.28888    -80    8.0    None    500    3
7275    CROSSING_LEFT   7.71666    True    120    10.28888    -50    8.0    None    200    3
7276    CROSSING_LEFT   7.71666    True    120    10.28888    -50    8.0    None    500    3
7277    CROSSING_LEFT   7.71666    True    120    10.28888    -20    8.0    None    200    3
7278    CROSSING_LEFT   7.71666    True    120    10.28888    -20    8.0    None    500    3
7279    CROSSING_LEFT   7.71666    True    120    10.28888    -10    8.0    None    200    3
7280    CROSSING_LEFT   7.71666    True    120    10.28888    -10    8.0    None    500    3
7281    CROSSING_LEFT   7.71666    True    120    10.28888    0    8.0    None    200    3
7282    CROSSING_LEFT   7.71666    True    120    10.28888    0    8.0    None    500    3
7283    CROSSING_LEFT   7.71666    True    120    10.28888    10    8.0    None    200    3
7284    CROSSING_LEFT   7.71666    True    120    10.28888    10    8.0    None    500    3
7285    CROSSING_LEFT   7.71666    True    120    10.28888    20    8.0    None    200    3
7286    CROSSING_LEFT   7.71666    True    120    10.28888    20    8.0    None    500    3
7287    CROSSING_LEFT   7.71666    True    120    10.28888    50    8.0    None    200    3
7288    CROSSING_LEFT   7.71666    True    120    10.28888    50    8.0    None    500    3
7289    CROSSING_LEFT   7.71666    True    120    10.28888    80    8.0    None    200    3
7290    CROSSING_LEFT   7.71666    True    120    10.28888    80    8.0    None    500    3
7291    CROSSING_LEFT   10.28888    True    120    10.28888    -80    8.0    None    200    3
7292    CROSSING_LEFT   10.28888    True    120    10.28888    -80    8.0    None    500    3
7293    CROSSING_LEFT   10.28888    True    120    10.28888    -50    8.0    None    200    3
7294    CROSSING_LEFT   10.28888    True    120    10.28888    -50    8.0    None    500    3
7295    CROSSING_LEFT   10.28888    True    120    10.28888    -20    8.0    None    200    3
7296    CROSSING_LEFT   10.28888    True    120    10.28888    -20    8.0    None    500    3
7297    CROSSING_LEFT   10.28888    True    120    10.28888    -10    8.0    None    200    3
7298    CROSSING_LEFT   10.28888    True    120    10.28888    -10    8.0    None    500    3
7299    CROSSING_LEFT   10.28888    True    120    10.28888    0    8.0    None    200    3
7300    CROSSING_LEFT   10.28888    True    120    10.28888    0    8.0    None    500    3
7301    CROSSING_LEFT   10.28888    True    120    10.28888    10    8.0    None    200    3
7302    CROSSING_LEFT   10.28888    True    120    10.28888    10    8.0    None    500    3
7303    CROSSING_LEFT   10.28888    True    120    10.28888    20    8.0    None    200    3
7304    CROSSING_LEFT   10.28888    True    120    10.28888    20    8.0    None    500    3
7305    CROSSING_LEFT   10.28888    True    120    10.28888    50    8.0    None    200    3
7306    CROSSING_LEFT   10.28888    True    120    10.28888    50    8.0    None    500    3
7307    CROSSING_LEFT   10.28888    True    120    10.28888    80    8.0    None    200    3
7308    CROSSING_LEFT   10.28888    True    120    10.28888    80    8.0    None    500    3
7309    CROSSING_LEFT   12.8611    True    120    10.28888    -80    8.0    None    200    3
7310    CROSSING_LEFT   12.8611    True    120    10.28888    -80    8.0    None    500    3
7311    CROSSING_LEFT   12.8611    True    120    10.28888    -50    8.0    None    200    3
7312    CROSSING_LEFT   12.8611    True    120    10.28888    -50    8.0    None    500    3
7313    CROSSING_LEFT   12.8611    True    120    10.28888    -20    8.0    None    200    3
7314    CROSSING_LEFT   12.8611    True    120    10.28888    -20    8.0    None    500    3
7315    CROSSING_LEFT   12.8611    True    120    10.28888    -10    8.0    None    200    3
7316    CROSSING_LEFT   12.8611    True    120    10.28888    -10    8.0    None    500    3
7317    CROSSING_LEFT   12.8611    True    120    10.28888    0    8.0    None    200    3
7318    CROSSING_LEFT   12.8611    True    120    10.28888    0    8.0    None    500    3
7319    CROSSING_LEFT   12.8611    True    120    10.28888    10    8.0    None    200    3
7320    CROSSING_LEFT   12.8611    True    120    10.28888    10    8.0    None    500    3
7321    CROSSING_LEFT   12.8611    True    120    10.28888    20    8.0    None    200    3
7322    CROSSING_LEFT   12.8611    True    120    10.28888    20    8.0    None    500    3
7323    CROSSING_LEFT   12.8611    True    120    10.28888    50    8.0    None    200    3
7324    CROSSING_LEFT   12.8611    True    120    10.28888    50    8.0    None    500    3
7325    CROSSING_LEFT   12.8611    True    120    10.28888    80    8.0    None    200    3
7326    CROSSING_LEFT   12.8611    True    120    10.28888    80    8.0    None    500    3
7327    CROSSING_LEFT   15.43332    True    120    10.28888    -80    8.0    None    200    3
7328    CROSSING_LEFT   15.43332    True    120    10.28888    -80    8.0    None    500    3
7329    CROSSING_LEFT   15.43332    True    120    10.28888    -50    8.0    None    200    3
7330    CROSSING_LEFT   15.43332    True    120    10.28888    -50    8.0    None    500    3
7331    CROSSING_LEFT   15.43332    True    120    10.28888    -20    8.0    None    200    3
7332    CROSSING_LEFT   15.43332    True    120    10.28888    -20    8.0    None    500    3
7333    CROSSING_LEFT   15.43332    True    120    10.28888    -10    8.0    None    200    3
7334    CROSSING_LEFT   15.43332    True    120    10.28888    -10    8.0    None    500    3
7335    CROSSING_LEFT   15.43332    True    120    10.28888    0    8.0    None    200    3
7336    CROSSING_LEFT   15.43332    True    120    10.28888    0    8.0    None    500    3
7337    CROSSING_LEFT   15.43332    True    120    10.28888    10    8.0    None    200    3
7338    CROSSING_LEFT   15.43332    True    120    10.28888    10    8.0    None    500    3
7339    CROSSING_LEFT   15.43332    True    120    10.28888    20    8.0    None    200    3
7340    CROSSING_LEFT   15.43332    True    120    10.28888    20    8.0    None    500    3
7341    CROSSING_LEFT   15.43332    True    120    10.28888    50    8.0    None    200    3
7342    CROSSING_LEFT   15.43332    True    120    10.28888    50    8.0    None    500    3
7343    CROSSING_LEFT   15.43332    True    120    10.28888    80    8.0    None    200    3
7344    CROSSING_LEFT   15.43332    True    120    10.28888    80    8.0    None    500    3
7345    CROSSING_LEFT   1.543332    True    120    12.8611    -80    8.0    None    200    3
7346    CROSSING_LEFT   1.543332    True    120    12.8611    -80    8.0    None    500    3
7347    CROSSING_LEFT   1.543332    True    120    12.8611    -50    8.0    None    200    3
7348    CROSSING_LEFT   1.543332    True    120    12.8611    -50    8.0    None    500    3
7349    CROSSING_LEFT   1.543332    True    120    12.8611    -20    8.0    None    200    3
7350    CROSSING_LEFT   1.543332    True    120    12.8611    -20    8.0    None    500    3
7351    CROSSING_LEFT   1.543332    True    120    12.8611    -10    8.0    None    200    3
7352    CROSSING_LEFT   1.543332    True    120    12.8611    -10    8.0    None    500    3
7353    CROSSING_LEFT   1.543332    True    120    12.8611    0    8.0    None    200    3
7354    CROSSING_LEFT   1.543332    True    120    12.8611    0    8.0    None    500    3
7355    CROSSING_LEFT   1.543332    True    120    12.8611    10    8.0    None    200    3
7356    CROSSING_LEFT   1.543332    True    120    12.8611    10    8.0    None    500    3
7357    CROSSING_LEFT   1.543332    True    120    12.8611    20    8.0    None    200    3
7358    CROSSING_LEFT   1.543332    True    120    12.8611    20    8.0    None    500    3
7359    CROSSING_LEFT   1.543332    True    120    12.8611    50    8.0    None    200    3
7360    CROSSING_LEFT   1.543332    True    120    12.8611    50    8.0    None    500    3
7361    CROSSING_LEFT   1.543332    True    120    12.8611    80    8.0    None    200    3
7362    CROSSING_LEFT   1.543332    True    120    12.8611    80    8.0    None    500    3
7363    CROSSING_LEFT   2.57222    True    120    12.8611    -80    8.0    None    200    3
7364    CROSSING_LEFT   2.57222    True    120    12.8611    -80    8.0    None    500    3
7365    CROSSING_LEFT   2.57222    True    120    12.8611    -50    8.0    None    200    3
7366    CROSSING_LEFT   2.57222    True    120    12.8611    -50    8.0    None    500    3
7367    CROSSING_LEFT   2.57222    True    120    12.8611    -20    8.0    None    200    3
7368    CROSSING_LEFT   2.57222    True    120    12.8611    -20    8.0    None    500    3
7369    CROSSING_LEFT   2.57222    True    120    12.8611    -10    8.0    None    200    3
7370    CROSSING_LEFT   2.57222    True    120    12.8611    -10    8.0    None    500    3
7371    CROSSING_LEFT   2.57222    True    120    12.8611    0    8.0    None    200    3
7372    CROSSING_LEFT   2.57222    True    120    12.8611    0    8.0    None    500    3
7373    CROSSING_LEFT   2.57222    True    120    12.8611    10    8.0    None    200    3
7374    CROSSING_LEFT   2.57222    True    120    12.8611    10    8.0    None    500    3
7375    CROSSING_LEFT   2.57222    True    120    12.8611    20    8.0    None    200    3
7376    CROSSING_LEFT   2.57222    True    120    12.8611    20    8.0    None    500    3
7377    CROSSING_LEFT   2.57222    True    120    12.8611    50    8.0    None    200    3
7378    CROSSING_LEFT   2.57222    True    120    12.8611    50    8.0    None    500    3
7379    CROSSING_LEFT   2.57222    True    120    12.8611    80    8.0    None    200    3
7380    CROSSING_LEFT   2.57222    True    120    12.8611    80    8.0    None    500    3
7381    CROSSING_LEFT   4.115552    True    120    12.8611    -80    8.0    None    200    3
7382    CROSSING_LEFT   4.115552    True    120    12.8611    -80    8.0    None    500    3
7383    CROSSING_LEFT   4.115552    True    120    12.8611    -50    8.0    None    200    3
7384    CROSSING_LEFT   4.115552    True    120    12.8611    -50    8.0    None    500    3
7385    CROSSING_LEFT   4.115552    True    120    12.8611    -20    8.0    None    200    3
7386    CROSSING_LEFT   4.115552    True    120    12.8611    -20    8.0    None    500    3
7387    CROSSING_LEFT   4.115552    True    120    12.8611    -10    8.0    None    200    3
7388    CROSSING_LEFT   4.115552    True    120    12.8611    -10    8.0    None    500    3
7389    CROSSING_LEFT   4.115552    True    120    12.8611    0    8.0    None    200    3
7390    CROSSING_LEFT   4.115552    True    120    12.8611    0    8.0    None    500    3
7391    CROSSING_LEFT   4.115552    True    120    12.8611    10    8.0    None    200    3
7392    CROSSING_LEFT   4.115552    True    120    12.8611    10    8.0    None    500    3
7393    CROSSING_LEFT   4.115552    True    120    12.8611    20    8.0    None    200    3
7394    CROSSING_LEFT   4.115552    True    120    12.8611    20    8.0    None    500    3
7395    CROSSING_LEFT   4.115552    True    120    12.8611    50    8.0    None    200    3
7396    CROSSING_LEFT   4.115552    True    120    12.8611    50    8.0    None    500    3
7397    CROSSING_LEFT   4.115552    True    120    12.8611    80    8.0    None    200    3
7398    CROSSING_LEFT   4.115552    True    120    12.8611    80    8.0    None    500    3
7399    CROSSING_LEFT   5.14444    True    120    12.8611    -80    8.0    None    200    3
7400    CROSSING_LEFT   5.14444    True    120    12.8611    -80    8.0    None    500    3
7401    CROSSING_LEFT   5.14444    True    120    12.8611    -50    8.0    None    200    3
7402    CROSSING_LEFT   5.14444    True    120    12.8611    -50    8.0    None    500    3
7403    CROSSING_LEFT   5.14444    True    120    12.8611    -20    8.0    None    200    3
7404    CROSSING_LEFT   5.14444    True    120    12.8611    -20    8.0    None    500    3
7405    CROSSING_LEFT   5.14444    True    120    12.8611    -10    8.0    None    200    3
7406    CROSSING_LEFT   5.14444    True    120    12.8611    -10    8.0    None    500    3
7407    CROSSING_LEFT   5.14444    True    120    12.8611    0    8.0    None    200    3
7408    CROSSING_LEFT   5.14444    True    120    12.8611    0    8.0    None    500    3
7409    CROSSING_LEFT   5.14444    True    120    12.8611    10    8.0    None    200    3
7410    CROSSING_LEFT   5.14444    True    120    12.8611    10    8.0    None    500    3
7411    CROSSING_LEFT   5.14444    True    120    12.8611    20    8.0    None    200    3
7412    CROSSING_LEFT   5.14444    True    120    12.8611    20    8.0    None    500    3
7413    CROSSING_LEFT   5.14444    True    120    12.8611    50    8.0    None    200    3
7414    CROSSING_LEFT   5.14444    True    120    12.8611    50    8.0    None    500    3
7415    CROSSING_LEFT   5.14444    True    120    12.8611    80    8.0    None    200    3
7416    CROSSING_LEFT   5.14444    True    120    12.8611    80    8.0    None    500    3
7417    CROSSING_LEFT   7.71666    True    120    12.8611    -80    8.0    None    200    3
7418    CROSSING_LEFT   7.71666    True    120    12.8611    -80    8.0    None    500    3
7419    CROSSING_LEFT   7.71666    True    120    12.8611    -50    8.0    None    200    3
7420    CROSSING_LEFT   7.71666    True    120    12.8611    -50    8.0    None    500    3
7421    CROSSING_LEFT   7.71666    True    120    12.8611    -20    8.0    None    200    3
7422    CROSSING_LEFT   7.71666    True    120    12.8611    -20    8.0    None    500    3
7423    CROSSING_LEFT   7.71666    True    120    12.8611    -10    8.0    None    200    3
7424    CROSSING_LEFT   7.71666    True    120    12.8611    -10    8.0    None    500    3
7425    CROSSING_LEFT   7.71666    True    120    12.8611    0    8.0    None    200    3
7426    CROSSING_LEFT   7.71666    True    120    12.8611    0    8.0    None    500    3
7427    CROSSING_LEFT   7.71666    True    120    12.8611    10    8.0    None    200    3
7428    CROSSING_LEFT   7.71666    True    120    12.8611    10    8.0    None    500    3
7429    CROSSING_LEFT   7.71666    True    120    12.8611    20    8.0    None    200    3
7430    CROSSING_LEFT   7.71666    True    120    12.8611    20    8.0    None    500    3
7431    CROSSING_LEFT   7.71666    True    120    12.8611    50    8.0    None    200    3
7432    CROSSING_LEFT   7.71666    True    120    12.8611    50    8.0    None    500    3
7433    CROSSING_LEFT   7.71666    True    120    12.8611    80    8.0    None    200    3
7434    CROSSING_LEFT   7.71666    True    120    12.8611    80    8.0    None    500    3
7435    CROSSING_LEFT   10.28888    True    120    12.8611    -80    8.0    None    200    3
7436    CROSSING_LEFT   10.28888    True    120    12.8611    -80    8.0    None    500    3
7437    CROSSING_LEFT   10.28888    True    120    12.8611    -50    8.0    None    200    3
7438    CROSSING_LEFT   10.28888    True    120    12.8611    -50    8.0    None    500    3
7439    CROSSING_LEFT   10.28888    True    120    12.8611    -20    8.0    None    200    3
7440    CROSSING_LEFT   10.28888    True    120    12.8611    -20    8.0    None    500    3
7441    CROSSING_LEFT   10.28888    True    120    12.8611    -10    8.0    None    200    3
7442    CROSSING_LEFT   10.28888    True    120    12.8611    -10    8.0    None    500    3
7443    CROSSING_LEFT   10.28888    True    120    12.8611    0    8.0    None    200    3
7444    CROSSING_LEFT   10.28888    True    120    12.8611    0    8.0    None    500    3
7445    CROSSING_LEFT   10.28888    True    120    12.8611    10    8.0    None    200    3
7446    CROSSING_LEFT   10.28888    True    120    12.8611    10    8.0    None    500    3
7447    CROSSING_LEFT   10.28888    True    120    12.8611    20    8.0    None    200    3
7448    CROSSING_LEFT   10.28888    True    120    12.8611    20    8.0    None    500    3
7449    CROSSING_LEFT   10.28888    True    120    12.8611    50    8.0    None    200    3
7450    CROSSING_LEFT   10.28888    True    120    12.8611    50    8.0    None    500    3
7451    CROSSING_LEFT   10.28888    True    120    12.8611    80    8.0    None    200    3
7452    CROSSING_LEFT   10.28888    True    120    12.8611    80    8.0    None    500    3
7453    CROSSING_LEFT   12.8611    True    120    12.8611    -80    8.0    None    200    3
7454    CROSSING_LEFT   12.8611    True    120    12.8611    -80    8.0    None    500    3
7455    CROSSING_LEFT   12.8611    True    120    12.8611    -50    8.0    None    200    3
7456    CROSSING_LEFT   12.8611    True    120    12.8611    -50    8.0    None    500    3
7457    CROSSING_LEFT   12.8611    True    120    12.8611    -20    8.0    None    200    3
7458    CROSSING_LEFT   12.8611    True    120    12.8611    -20    8.0    None    500    3
7459    CROSSING_LEFT   12.8611    True    120    12.8611    -10    8.0    None    200    3
7460    CROSSING_LEFT   12.8611    True    120    12.8611    -10    8.0    None    500    3
7461    CROSSING_LEFT   12.8611    True    120    12.8611    0    8.0    None    200    3
7462    CROSSING_LEFT   12.8611    True    120    12.8611    0    8.0    None    500    3
7463    CROSSING_LEFT   12.8611    True    120    12.8611    10    8.0    None    200    3
7464    CROSSING_LEFT   12.8611    True    120    12.8611    10    8.0    None    500    3
7465    CROSSING_LEFT   12.8611    True    120    12.8611    20    8.0    None    200    3
7466    CROSSING_LEFT   12.8611    True    120    12.8611    20    8.0    None    500    3
7467    CROSSING_LEFT   12.8611    True    120    12.8611    50    8.0    None    200    3
7468    CROSSING_LEFT   12.8611    True    120    12.8611    50    8.0    None    500    3
7469    CROSSING_LEFT   12.8611    True    120    12.8611    80    8.0    None    200    3
7470    CROSSING_LEFT   12.8611    True    120    12.8611    80    8.0    None    500    3
7471    CROSSING_LEFT   15.43332    True    120    12.8611    -80    8.0    None    200    3
7472    CROSSING_LEFT   15.43332    True    120    12.8611    -80    8.0    None    500    3
7473    CROSSING_LEFT   15.43332    True    120    12.8611    -50    8.0    None    200    3
7474    CROSSING_LEFT   15.43332    True    120    12.8611    -50    8.0    None    500    3
7475    CROSSING_LEFT   15.43332    True    120    12.8611    -20    8.0    None    200    3
7476    CROSSING_LEFT   15.43332    True    120    12.8611    -20    8.0    None    500    3
7477    CROSSING_LEFT   15.43332    True    120    12.8611    -10    8.0    None    200    3
7478    CROSSING_LEFT   15.43332    True    120    12.8611    -10    8.0    None    500    3
7479    CROSSING_LEFT   15.43332    True    120    12.8611    0    8.0    None    200    3
7480    CROSSING_LEFT   15.43332    True    120    12.8611    0    8.0    None    500    3
7481    CROSSING_LEFT   15.43332    True    120    12.8611    10    8.0    None    200    3
7482    CROSSING_LEFT   15.43332    True    120    12.8611    10    8.0    None    500    3
7483    CROSSING_LEFT   15.43332    True    120    12.8611    20    8.0    None    200    3
7484    CROSSING_LEFT   15.43332    True    120    12.8611    20    8.0    None    500    3
7485    CROSSING_LEFT   15.43332    True    120    12.8611    50    8.0    None    200    3
7486    CROSSING_LEFT   15.43332    True    120    12.8611    50    8.0    None    500    3
7487    CROSSING_LEFT   15.43332    True    120    12.8611    80    8.0    None    200    3
7488    CROSSING_LEFT   15.43332    True    120    12.8611    80    8.0    None    500    3
7489    CROSSING_LEFT   1.543332    True    120    15.43332    -80    8.0    None    200    3
7490    CROSSING_LEFT   1.543332    True    120    15.43332    -80    8.0    None    500    3
7491    CROSSING_LEFT   1.543332    True    120    15.43332    -50    8.0    None    200    3
7492    CROSSING_LEFT   1.543332    True    120    15.43332    -50    8.0    None    500    3
7493    CROSSING_LEFT   1.543332    True    120    15.43332    -20    8.0    None    200    3
7494    CROSSING_LEFT   1.543332    True    120    15.43332    -20    8.0    None    500    3
7495    CROSSING_LEFT   1.543332    True    120    15.43332    -10    8.0    None    200    3
7496    CROSSING_LEFT   1.543332    True    120    15.43332    -10    8.0    None    500    3
7497    CROSSING_LEFT   1.543332    True    120    15.43332    0    8.0    None    200    3
7498    CROSSING_LEFT   1.543332    True    120    15.43332    0    8.0    None    500    3
7499    CROSSING_LEFT   1.543332    True    120    15.43332    10    8.0    None    200    3
7500    CROSSING_LEFT   1.543332    True    120    15.43332    10    8.0    None    500    3
7501    CROSSING_LEFT   1.543332    True    120    15.43332    20    8.0    None    200    3
7502    CROSSING_LEFT   1.543332    True    120    15.43332    20    8.0    None    500    3
7503    CROSSING_LEFT   1.543332    True    120    15.43332    50    8.0    None    200    3
7504    CROSSING_LEFT   1.543332    True    120    15.43332    50    8.0    None    500    3
7505    CROSSING_LEFT   1.543332    True    120    15.43332    80    8.0    None    200    3
7506    CROSSING_LEFT   1.543332    True    120    15.43332    80    8.0    None    500    3
7507    CROSSING_LEFT   2.57222    True    120    15.43332    -80    8.0    None    200    3
7508    CROSSING_LEFT   2.57222    True    120    15.43332    -80    8.0    None    500    3
7509    CROSSING_LEFT   2.57222    True    120    15.43332    -50    8.0    None    200    3
7510    CROSSING_LEFT   2.57222    True    120    15.43332    -50    8.0    None    500    3
7511    CROSSING_LEFT   2.57222    True    120    15.43332    -20    8.0    None    200    3
7512    CROSSING_LEFT   2.57222    True    120    15.43332    -20    8.0    None    500    3
7513    CROSSING_LEFT   2.57222    True    120    15.43332    -10    8.0    None    200    3
7514    CROSSING_LEFT   2.57222    True    120    15.43332    -10    8.0    None    500    3
7515    CROSSING_LEFT   2.57222    True    120    15.43332    0    8.0    None    200    3
7516    CROSSING_LEFT   2.57222    True    120    15.43332    0    8.0    None    500    3
7517    CROSSING_LEFT   2.57222    True    120    15.43332    10    8.0    None    200    3
7518    CROSSING_LEFT   2.57222    True    120    15.43332    10    8.0    None    500    3
7519    CROSSING_LEFT   2.57222    True    120    15.43332    20    8.0    None    200    3
7520    CROSSING_LEFT   2.57222    True    120    15.43332    20    8.0    None    500    3
7521    CROSSING_LEFT   2.57222    True    120    15.43332    50    8.0    None    200    3
7522    CROSSING_LEFT   2.57222    True    120    15.43332    50    8.0    None    500    3
7523    CROSSING_LEFT   2.57222    True    120    15.43332    80    8.0    None    200    3
7524    CROSSING_LEFT   2.57222    True    120    15.43332    80    8.0    None    500    3
7525    CROSSING_LEFT   4.115552    True    120    15.43332    -80    8.0    None    200    3
