OPUS    CLASS    U_D_ASV    LOC_PLAN    HEADING    U_D    DCPA    SIZE    PRIOR    D_DETEC    GROUP
4984    CROSSING_LEFT   7.71666    True    80    10.28888    50    8.0    None    500    3
4985    CROSSING_LEFT   7.71666    True    80    10.28888    80    8.0    None    200    3
4986    CROSSING_LEFT   7.71666    True    80    10.28888    80    8.0    None    500    3
4987    CROSSING_LEFT   10.28888    True    80    10.28888    -80    8.0    None    200    3
4988    CROSSING_LEFT   10.28888    True    80    10.28888    -80    8.0    None    500    3
4989    CROSSING_LEFT   10.28888    True    80    10.28888    -50    8.0    None    200    3
4990    CROSSING_LEFT   10.28888    True    80    10.28888    -50    8.0    None    500    3
4991    CROSSING_LEFT   10.28888    True    80    10.28888    -20    8.0    None    200    3
4992    CROSSING_LEFT   10.28888    True    80    10.28888    -20    8.0    None    500    3
4993    CROSSING_LEFT   10.28888    True    80    10.28888    -10    8.0    None    200    3
4994    CROSSING_LEFT   10.28888    True    80    10.28888    -10    8.0    None    500    3
4995    CROSSING_LEFT   10.28888    True    80    10.28888    0    8.0    None    200    3
4996    CROSSING_LEFT   10.28888    True    80    10.28888    0    8.0    None    500    3
4997    CROSSING_LEFT   10.28888    True    80    10.28888    10    8.0    None    200    3
4998    CROSSING_LEFT   10.28888    True    80    10.28888    10    8.0    None    500    3
4999    CROSSING_LEFT   10.28888    True    80    10.28888    20    8.0    None    200    3
5000    CROSSING_LEFT   10.28888    True    80    10.28888    20    8.0    None    500    3
5001    CROSSING_LEFT   10.28888    True    80    10.28888    50    8.0    None    200    3
5002    CROSSING_LEFT   10.28888    True    80    10.28888    50    8.0    None    500    3
5003    CROSSING_LEFT   10.28888    True    80    10.28888    80    8.0    None    200    3
5004    CROSSING_LEFT   10.28888    True    80    10.28888    80    8.0    None    500    3
5005    CROSSING_LEFT   12.8611    True    80    10.28888    -80    8.0    None    200    3
5006    CROSSING_LEFT   12.8611    True    80    10.28888    -80    8.0    None    500    3
5007    CROSSING_LEFT   12.8611    True    80    10.28888    -50    8.0    None    200    3
5008    CROSSING_LEFT   12.8611    True    80    10.28888    -50    8.0    None    500    3
5009    CROSSING_LEFT   12.8611    True    80    10.28888    -20    8.0    None    200    3
5010    CROSSING_LEFT   12.8611    True    80    10.28888    -20    8.0    None    500    3
5011    CROSSING_LEFT   12.8611    True    80    10.28888    -10    8.0    None    200    3
5012    CROSSING_LEFT   12.8611    True    80    10.28888    -10    8.0    None    500    3
5013    CROSSING_LEFT   12.8611    True    80    10.28888    0    8.0    None    200    3
5014    CROSSING_LEFT   12.8611    True    80    10.28888    0    8.0    None    500    3
5015    CROSSING_LEFT   12.8611    True    80    10.28888    10    8.0    None    200    3
5016    CROSSING_LEFT   12.8611    True    80    10.28888    10    8.0    None    500    3
5017    CROSSING_LEFT   12.8611    True    80    10.28888    20    8.0    None    200    3
5018    CROSSING_LEFT   12.8611    True    80    10.28888    20    8.0    None    500    3
5019    CROSSING_LEFT   12.8611    True    80    10.28888    50    8.0    None    200    3
5020    CROSSING_LEFT   12.8611    True    80    10.28888    50    8.0    None    500    3
5021    CROSSING_LEFT   12.8611    True    80    10.28888    80    8.0    None    200    3
5022    CROSSING_LEFT   12.8611    True    80    10.28888    80    8.0    None    500    3
5023    CROSSING_LEFT   15.43332    True    80    10.28888    -80    8.0    None    200    3
5024    CROSSING_LEFT   15.43332    True    80    10.28888    -80    8.0    None    500    3
5025    CROSSING_LEFT   15.43332    True    80    10.28888    -50    8.0    None    200    3
5026    CROSSING_LEFT   15.43332    True    80    10.28888    -50    8.0    None    500    3
5027    CROSSING_LEFT   15.43332    True    80    10.28888    -20    8.0    None    200    3
5028    CROSSING_LEFT   15.43332    True    80    10.28888    -20    8.0    None    500    3
5029    CROSSING_LEFT   15.43332    True    80    10.28888    -10    8.0    None    200    3
5030    CROSSING_LEFT   15.43332    True    80    10.28888    -10    8.0    None    500    3
5031    CROSSING_LEFT   15.43332    True    80    10.28888    0    8.0    None    200    3
5032    CROSSING_LEFT   15.43332    True    80    10.28888    0    8.0    None    500    3
5033    CROSSING_LEFT   15.43332    True    80    10.28888    10    8.0    None    200    3
5034    CROSSING_LEFT   15.43332    True    80    10.28888    10    8.0    None    500    3
5035    CROSSING_LEFT   15.43332    True    80    10.28888    20    8.0    None    200    3
5036    CROSSING_LEFT   15.43332    True    80    10.28888    20    8.0    None    500    3
5037    CROSSING_LEFT   15.43332    True    80    10.28888    50    8.0    None    200    3
5038    CROSSING_LEFT   15.43332    True    80    10.28888    50    8.0    None    500    3
5039    CROSSING_LEFT   15.43332    True    80    10.28888    80    8.0    None    200    3
5040    CROSSING_LEFT   15.43332    True    80    10.28888    80    8.0    None    500    3
5041    CROSSING_LEFT   1.543332    True    80    12.8611    -80    8.0    None    200    3
5042    CROSSING_LEFT   1.543332    True    80    12.8611    -80    8.0    None    500    3
5043    CROSSING_LEFT   1.543332    True    80    12.8611    -50    8.0    None    200    3
5044    CROSSING_LEFT   1.543332    True    80    12.8611    -50    8.0    None    500    3
5045    CROSSING_LEFT   1.543332    True    80    12.8611    -20    8.0    None    200    3
5046    CROSSING_LEFT   1.543332    True    80    12.8611    -20    8.0    None    500    3
5047    CROSSING_LEFT   1.543332    True    80    12.8611    -10    8.0    None    200    3
5048    CROSSING_LEFT   1.543332    True    80    12.8611    -10    8.0    None    500    3
5049    CROSSING_LEFT   1.543332    True    80    12.8611    0    8.0    None    200    3
5050    CROSSING_LEFT   1.543332    True    80    12.8611    0    8.0    None    500    3
5051    CROSSING_LEFT   1.543332    True    80    12.8611    10    8.0    None    200    3
5052    CROSSING_LEFT   1.543332    True    80    12.8611    10    8.0    None    500    3
5053    CROSSING_LEFT   1.543332    True    80    12.8611    20    8.0    None    200    3
5054    CROSSING_LEFT   1.543332    True    80    12.8611    20    8.0    None    500    3
5055    CROSSING_LEFT   1.543332    True    80    12.8611    50    8.0    None    200    3
5056    CROSSING_LEFT   1.543332    True    80    12.8611    50    8.0    None    500    3
5057    CROSSING_LEFT   1.543332    True    80    12.8611    80    8.0    None    200    3
5058    CROSSING_LEFT   1.543332    True    80    12.8611    80    8.0    None    500    3
5059    CROSSING_LEFT   2.57222    True    80    12.8611    -80    8.0    None    200    3
5060    CROSSING_LEFT   2.57222    True    80    12.8611    -80    8.0    None    500    3
5061    CROSSING_LEFT   2.57222    True    80    12.8611    -50    8.0    None    200    3
5062    CROSSING_LEFT   2.57222    True    80    12.8611    -50    8.0    None    500    3
5063    CROSSING_LEFT   2.57222    True    80    12.8611    -20    8.0    None    200    3
5064    CROSSING_LEFT   2.57222    True    80    12.8611    -20    8.0    None    500    3
5065    CROSSING_LEFT   2.57222    True    80    12.8611    -10    8.0    None    200    3
5066    CROSSING_LEFT   2.57222    True    80    12.8611    -10    8.0    None    500    3
5067    CROSSING_LEFT   2.57222    True    80    12.8611    0    8.0    None    200    3
5068    CROSSING_LEFT   2.57222    True    80    12.8611    0    8.0    None    500    3
5069    CROSSING_LEFT   2.57222    True    80    12.8611    10    8.0    None    200    3
5070    CROSSING_LEFT   2.57222    True    80    12.8611    10    8.0    None    500    3
5071    CROSSING_LEFT   2.57222    True    80    12.8611    20    8.0    None    200    3
5072    CROSSING_LEFT   2.57222    True    80    12.8611    20    8.0    None    500    3
5073    CROSSING_LEFT   2.57222    True    80    12.8611    50    8.0    None    200    3
5074    CROSSING_LEFT   2.57222    True    80    12.8611    50    8.0    None    500    3
5075    CROSSING_LEFT   2.57222    True    80    12.8611    80    8.0    None    200    3
5076    CROSSING_LEFT   2.57222    True    80    12.8611    80    8.0    None    500    3
5077    CROSSING_LEFT   4.115552    True    80    12.8611    -80    8.0    None    200    3
5078    CROSSING_LEFT   4.115552    True    80    12.8611    -80    8.0    None    500    3
5079    CROSSING_LEFT   4.115552    True    80    12.8611    -50    8.0    None    200    3
5080    CROSSING_LEFT   4.115552    True    80    12.8611    -50    8.0    None    500    3
5081    CROSSING_LEFT   4.115552    True    80    12.8611    -20    8.0    None    200    3
5082    CROSSING_LEFT   4.115552    True    80    12.8611    -20    8.0    None    500    3
5083    CROSSING_LEFT   4.115552    True    80    12.8611    -10    8.0    None    200    3
5084    CROSSING_LEFT   4.115552    True    80    12.8611    -10    8.0    None    500    3
5085    CROSSING_LEFT   4.115552    True    80    12.8611    0    8.0    None    200    3
5086    CROSSING_LEFT   4.115552    True    80    12.8611    0    8.0    None    500    3
5087    CROSSING_LEFT   4.115552    True    80    12.8611    10    8.0    None    200    3
5088    CROSSING_LEFT   4.115552    True    80    12.8611    10    8.0    None    500    3
5089    CROSSING_LEFT   4.115552    True    80    12.8611    20    8.0    None    200    3
5090    CROSSING_LEFT   4.115552    True    80    12.8611    20    8.0    None    500    3
5091    CROSSING_LEFT   4.115552    True    80    12.8611    50    8.0    None    200    3
5092    CROSSING_LEFT   4.115552    True    80    12.8611    50    8.0    None    500    3
5093    CROSSING_LEFT   4.115552    True    80    12.8611    80    8.0    None    200    3
5094    CROSSING_LEFT   4.115552    True    80    12.8611    80    8.0    None    500    3
5095    CROSSING_LEFT   5.14444    True    80    12.8611    -80    8.0    None    200    3
5096    CROSSING_LEFT   5.14444    True    80    12.8611    -80    8.0    None    500    3
5097    CROSSING_LEFT   5.14444    True    80    12.8611    -50    8.0    None    200    3
5098    CROSSING_LEFT   5.14444    True    80    12.8611    -50    8.0    None    500    3
5099    CROSSING_LEFT   5.14444    True    80    12.8611    -20    8.0    None    200    3
5100    CROSSING_LEFT   5.14444    True    80    12.8611    -20    8.0    None    500    3
5101    CROSSING_LEFT   5.14444    True    80    12.8611    -10    8.0    None    200    3
5102    CROSSING_LEFT   5.14444    True    80    12.8611    -10    8.0    None    500    3
5103    CROSSING_LEFT   5.14444    True    80    12.8611    0    8.0    None    200    3
5104    CROSSING_LEFT   5.14444    True    80    12.8611    0    8.0    None    500    3
5105    CROSSING_LEFT   5.14444    True    80    12.8611    10    8.0    None    200    3
5106    CROSSING_LEFT   5.14444    True    80    12.8611    10    8.0    None    500    3
5107    CROSSING_LEFT   5.14444    True    80    12.8611    20    8.0    None    200    3
5108    CROSSING_LEFT   5.14444    True    80    12.8611    20    8.0    None    500    3
5109    CROSSING_LEFT   5.14444    True    80    12.8611    50    8.0    None    200    3
5110    CROSSING_LEFT   5.14444    True    80    12.8611    50    8.0    None    500    3
5111    CROSSING_LEFT   5.14444    True    80    12.8611    80    8.0    None    200    3
5112    CROSSING_LEFT   5.14444    True    80    12.8611    80    8.0    None    500    3
5113    CROSSING_LEFT   7.71666    True    80    12.8611    -80    8.0    None    200    3
5114    CROSSING_LEFT   7.71666    True    80    12.8611    -80    8.0    None    500    3
5115    CROSSING_LEFT   7.71666    True    80    12.8611    -50    8.0    None    200    3
5116    CROSSING_LEFT   7.71666    True    80    12.8611    -50    8.0    None    500    3
5117    CROSSING_LEFT   7.71666    True    80    12.8611    -20    8.0    None    200    3
5118    CROSSING_LEFT   7.71666    True    80    12.8611    -20    8.0    None    500    3
5119    CROSSING_LEFT   7.71666    True    80    12.8611    -10    8.0    None    200    3
5120    CROSSING_LEFT   7.71666    True    80    12.8611    -10    8.0    None    500    3
5121    CROSSING_LEFT   7.71666    True    80    12.8611    0    8.0    None    200    3
5122    CROSSING_LEFT   7.71666    True    80    12.8611    0    8.0    None    500    3
5123    CROSSING_LEFT   7.71666    True    80    12.8611    10    8.0    None    200    3
5124    CROSSING_LEFT   7.71666    True    80    12.8611    10    8.0    None    500    3
5125    CROSSING_LEFT   7.71666    True    80    12.8611    20    8.0    None    200    3
5126    CROSSING_LEFT   7.71666    True    80    12.8611    20    8.0    None    500    3
5127    CROSSING_LEFT   7.71666    True    80    12.8611    50    8.0    None    200    3
5128    CROSSING_LEFT   7.71666    True    80    12.8611    50    8.0    None    500    3
5129    CROSSING_LEFT   7.71666    True    80    12.8611    80    8.0    None    200    3
5130    CROSSING_LEFT   7.71666    True    80    12.8611    80    8.0    None    500    3
5131    CROSSING_LEFT   10.28888    True    80    12.8611    -80    8.0    None    200    3
5132    CROSSING_LEFT   10.28888    True    80    12.8611    -80    8.0    None    500    3
5133    CROSSING_LEFT   10.28888    True    80    12.8611    -50    8.0    None    200    3
5134    CROSSING_LEFT   10.28888    True    80    12.8611    -50    8.0    None    500    3
5135    CROSSING_LEFT   10.28888    True    80    12.8611    -20    8.0    None    200    3
5136    CROSSING_LEFT   10.28888    True    80    12.8611    -20    8.0    None    500    3
5137    CROSSING_LEFT   10.28888    True    80    12.8611    -10    8.0    None    200    3
5138    CROSSING_LEFT   10.28888    True    80    12.8611    -10    8.0    None    500    3
5139    CROSSING_LEFT   10.28888    True    80    12.8611    0    8.0    None    200    3
5140    CROSSING_LEFT   10.28888    True    80    12.8611    0    8.0    None    500    3
5141    CROSSING_LEFT   10.28888    True    80    12.8611    10    8.0    None    200    3
5142    CROSSING_LEFT   10.28888    True    80    12.8611    10    8.0    None    500    3
5143    CROSSING_LEFT   10.28888    True    80    12.8611    20    8.0    None    200    3
5144    CROSSING_LEFT   10.28888    True    80    12.8611    20    8.0    None    500    3
5145    CROSSING_LEFT   10.28888    True    80    12.8611    50    8.0    None    200    3
5146    CROSSING_LEFT   10.28888    True    80    12.8611    50    8.0    None    500    3
5147    CROSSING_LEFT   10.28888    True    80    12.8611    80    8.0    None    200    3
5148    CROSSING_LEFT   10.28888    True    80    12.8611    80    8.0    None    500    3
5149    CROSSING_LEFT   12.8611    True    80    12.8611    -80    8.0    None    200    3
5150    CROSSING_LEFT   12.8611    True    80    12.8611    -80    8.0    None    500    3
5151    CROSSING_LEFT   12.8611    True    80    12.8611    -50    8.0    None    200    3
5152    CROSSING_LEFT   12.8611    True    80    12.8611    -50    8.0    None    500    3
5153    CROSSING_LEFT   12.8611    True    80    12.8611    -20    8.0    None    200    3
5154    CROSSING_LEFT   12.8611    True    80    12.8611    -20    8.0    None    500    3
5155    CROSSING_LEFT   12.8611    True    80    12.8611    -10    8.0    None    200    3
5156    CROSSING_LEFT   12.8611    True    80    12.8611    -10    8.0    None    500    3
5157    CROSSING_LEFT   12.8611    True    80    12.8611    0    8.0    None    200    3
5158    CROSSING_LEFT   12.8611    True    80    12.8611    0    8.0    None    500    3
5159    CROSSING_LEFT   12.8611    True    80    12.8611    10    8.0    None    200    3
5160    CROSSING_LEFT   12.8611    True    80    12.8611    10    8.0    None    500    3
5161    CROSSING_LEFT   12.8611    True    80    12.8611    20    8.0    None    200    3
5162    CROSSING_LEFT   12.8611    True    80    12.8611    20    8.0    None    500    3
5163    CROSSING_LEFT   12.8611    True    80    12.8611    50    8.0    None    200    3
5164    CROSSING_LEFT   12.8611    True    80    12.8611    50    8.0    None    500    3
5165    CROSSING_LEFT   12.8611    True    80    12.8611    80    8.0    None    200    3
5166    CROSSING_LEFT   12.8611    True    80    12.8611    80    8.0    None    500    3
5167    CROSSING_LEFT   15.43332    True    80    12.8611    -80    8.0    None    200    3
5168    CROSSING_LEFT   15.43332    True    80    12.8611    -80    8.0    None    500    3
5169    CROSSING_LEFT   15.43332    True    80    12.8611    -50    8.0    None    200    3
5170    CROSSING_LEFT   15.43332    True    80    12.8611    -50    8.0    None    500    3
5171    CROSSING_LEFT   15.43332    True    80    12.8611    -20    8.0    None    200    3
5172    CROSSING_LEFT   15.43332    True    80    12.8611    -20    8.0    None    500    3
5173    CROSSING_LEFT   15.43332    True    80    12.8611    -10    8.0    None    200    3
5174    CROSSING_LEFT   15.43332    True    80    12.8611    -10    8.0    None    500    3
5175    CROSSING_LEFT   15.43332    True    80    12.8611    0    8.0    None    200    3
5176    CROSSING_LEFT   15.43332    True    80    12.8611    0    8.0    None    500    3
5177    CROSSING_LEFT   15.43332    True    80    12.8611    10    8.0    None    200    3
5178    CROSSING_LEFT   15.43332    True    80    12.8611    10    8.0    None    500    3
5179    CROSSING_LEFT   15.43332    True    80    12.8611    20    8.0    None    200    3
5180    CROSSING_LEFT   15.43332    True    80    12.8611    20    8.0    None    500    3
5181    CROSSING_LEFT   15.43332    True    80    12.8611    50    8.0    None    200    3
5182    CROSSING_LEFT   15.43332    True    80    12.8611    50    8.0    None    500    3
5183    CROSSING_LEFT   15.43332    True    80    12.8611    80    8.0    None    200    3
5184    CROSSING_LEFT   15.43332    True    80    12.8611    80    8.0    None    500    3
5185    CROSSING_LEFT   1.543332    True    80    15.43332    -80    8.0    None    200    3
5186    CROSSING_LEFT   1.543332    True    80    15.43332    -80    8.0    None    500    3
5187    CROSSING_LEFT   1.543332    True    80    15.43332    -50    8.0    None    200    3
5188    CROSSING_LEFT   1.543332    True    80    15.43332    -50    8.0    None    500    3
5189    CROSSING_LEFT   1.543332    True    80    15.43332    -20    8.0    None    200    3
5190    CROSSING_LEFT   1.543332    True    80    15.43332    -20    8.0    None    500    3
5191    CROSSING_LEFT   1.543332    True    80    15.43332    -10    8.0    None    200    3
5192    CROSSING_LEFT   1.543332    True    80    15.43332    -10    8.0    None    500    3
5193    CROSSING_LEFT   1.543332    True    80    15.43332    0    8.0    None    200    3
5194    CROSSING_LEFT   1.543332    True    80    15.43332    0    8.0    None    500    3
5195    CROSSING_LEFT   1.543332    True    80    15.43332    10    8.0    None    200    3
5196    CROSSING_LEFT   1.543332    True    80    15.43332    10    8.0    None    500    3
5197    CROSSING_LEFT   1.543332    True    80    15.43332    20    8.0    None    200    3
5198    CROSSING_LEFT   1.543332    True    80    15.43332    20    8.0    None    500    3
5199    CROSSING_LEFT   1.543332    True    80    15.43332    50    8.0    None    200    3
5200    CROSSING_LEFT   1.543332    True    80    15.43332    50    8.0    None    500    3
5201    CROSSING_LEFT   1.543332    True    80    15.43332    80    8.0    None    200    3
5202    CROSSING_LEFT   1.543332    True    80    15.43332    80    8.0    None    500    3
5203    CROSSING_LEFT   2.57222    True    80    15.43332    -80    8.0    None    200    3
5204    CROSSING_LEFT   2.57222    True    80    15.43332    -80    8.0    None    500    3
5205    CROSSING_LEFT   2.57222    True    80    15.43332    -50    8.0    None    200    3
5206    CROSSING_LEFT   2.57222    True    80    15.43332    -50    8.0    None    500    3
5207    CROSSING_LEFT   2.57222    True    80    15.43332    -20    8.0    None    200    3
5208    CROSSING_LEFT   2.57222    True    80    15.43332    -20    8.0    None    500    3
5209    CROSSING_LEFT   2.57222    True    80    15.43332    -10    8.0    None    200    3
5210    CROSSING_LEFT   2.57222    True    80    15.43332    -10    8.0    None    500    3
5211    CROSSING_LEFT   2.57222    True    80    15.43332    0    8.0    None    200    3
5212    CROSSING_LEFT   2.57222    True    80    15.43332    0    8.0    None    500    3
5213    CROSSING_LEFT   2.57222    True    80    15.43332    10    8.0    None    200    3
5214    CROSSING_LEFT   2.57222    True    80    15.43332    10    8.0    None    500    3
5215    CROSSING_LEFT   2.57222    True    80    15.43332    20    8.0    None    200    3
5216    CROSSING_LEFT   2.57222    True    80    15.43332    20    8.0    None    500    3
5217    CROSSING_LEFT   2.57222    True    80    15.43332    50    8.0    None    200    3
5218    CROSSING_LEFT   2.57222    True    80    15.43332    50    8.0    None    500    3
5219    CROSSING_LEFT   2.57222    True    80    15.43332    80    8.0    None    200    3
5220    CROSSING_LEFT   2.57222    True    80    15.43332    80    8.0    None    500    3
5221    CROSSING_LEFT   4.115552    True    80    15.43332    -80    8.0    None    200    3
5222    CROSSING_LEFT   4.115552    True    80    15.43332    -80    8.0    None    500    3
5223    CROSSING_LEFT   4.115552    True    80    15.43332    -50    8.0    None    200    3
5224    CROSSING_LEFT   4.115552    True    80    15.43332    -50    8.0    None    500    3
5225    CROSSING_LEFT   4.115552    True    80    15.43332    -20    8.0    None    200    3
5226    CROSSING_LEFT   4.115552    True    80    15.43332    -20    8.0    None    500    3
5227    CROSSING_LEFT   4.115552    True    80    15.43332    -10    8.0    None    200    3
5228    CROSSING_LEFT   4.115552    True    80    15.43332    -10    8.0    None    500    3
5229    CROSSING_LEFT   4.115552    True    80    15.43332    0    8.0    None    200    3
5230    CROSSING_LEFT   4.115552    True    80    15.43332    0    8.0    None    500    3
5231    CROSSING_LEFT   4.115552    True    80    15.43332    10    8.0    None    200    3
5232    CROSSING_LEFT   4.115552    True    80    15.43332    10    8.0    None    500    3
5233    CROSSING_LEFT   4.115552    True    80    15.43332    20    8.0    None    200    3
5234    CROSSING_LEFT   4.115552    True    80    15.43332    20    8.0    None    500    3
5235    CROSSING_LEFT   4.115552    True    80    15.43332    50    8.0    None    200    3
5236    CROSSING_LEFT   4.115552    True    80    15.43332    50    8.0    None    500    3
5237    CROSSING_LEFT   4.115552    True    80    15.43332    80    8.0    None    200    3
5238    CROSSING_LEFT   4.115552    True    80    15.43332    80    8.0    None    500    3
5239    CROSSING_LEFT   5.14444    True    80    15.43332    -80    8.0    None    200    3
5240    CROSSING_LEFT   5.14444    True    80    15.43332    -80    8.0    None    500    3
5241    CROSSING_LEFT   5.14444    True    80    15.43332    -50    8.0    None    200    3
5242    CROSSING_LEFT   5.14444    True    80    15.43332    -50    8.0    None    500    3
5243    CROSSING_LEFT   5.14444    True    80    15.43332    -20    8.0    None    200    3
5244    CROSSING_LEFT   5.14444    True    80    15.43332    -20    8.0    None    500    3
5245    CROSSING_LEFT   5.14444    True    80    15.43332    -10    8.0    None    200    3
5246    CROSSING_LEFT   5.14444    True    80    15.43332    -10    8.0    None    500    3
5247    CROSSING_LEFT   5.14444    True    80    15.43332    0    8.0    None    200    3
5248    CROSSING_LEFT   5.14444    True    80    15.43332    0    8.0    None    500    3
5249    CROSSING_LEFT   5.14444    True    80    15.43332    10    8.0    None    200    3
5250    CROSSING_LEFT   5.14444    True    80    15.43332    10    8.0    None    500    3
5251    CROSSING_LEFT   5.14444    True    80    15.43332    20    8.0    None    200    3
5252    CROSSING_LEFT   5.14444    True    80    15.43332    20    8.0    None    500    3
5253    CROSSING_LEFT   5.14444    True    80    15.43332    50    8.0    None    200    3
5254    CROSSING_LEFT   5.14444    True    80    15.43332    50    8.0    None    500    3
5255    CROSSING_LEFT   5.14444    True    80    15.43332    80    8.0    None    200    3
5256    CROSSING_LEFT   5.14444    True    80    15.43332    80    8.0    None    500    3
5257    CROSSING_LEFT   7.71666    True    80    15.43332    -80    8.0    None    200    3
5258    CROSSING_LEFT   7.71666    True    80    15.43332    -80    8.0    None    500    3
5259    CROSSING_LEFT   7.71666    True    80    15.43332    -50    8.0    None    200    3
5260    CROSSING_LEFT   7.71666    True    80    15.43332    -50    8.0    None    500    3
5261    CROSSING_LEFT   7.71666    True    80    15.43332    -20    8.0    None    200    3
5262    CROSSING_LEFT   7.71666    True    80    15.43332    -20    8.0    None    500    3
5263    CROSSING_LEFT   7.71666    True    80    15.43332    -10    8.0    None    200    3
5264    CROSSING_LEFT   7.71666    True    80    15.43332    -10    8.0    None    500    3
5265    CROSSING_LEFT   7.71666    True    80    15.43332    0    8.0    None    200    3
5266    CROSSING_LEFT   7.71666    True    80    15.43332    0    8.0    None    500    3
5267    CROSSING_LEFT   7.71666    True    80    15.43332    10    8.0    None    200    3
5268    CROSSING_LEFT   7.71666    True    80    15.43332    10    8.0    None    500    3
5269    CROSSING_LEFT   7.71666    True    80    15.43332    20    8.0    None    200    3
5270    CROSSING_LEFT   7.71666    True    80    15.43332    20    8.0    None    500    3
5271    CROSSING_LEFT   7.71666    True    80    15.43332    50    8.0    None    200    3
5272    CROSSING_LEFT   7.71666    True    80    15.43332    50    8.0    None    500    3
5273    CROSSING_LEFT   7.71666    True    80    15.43332    80    8.0    None    200    3
5274    CROSSING_LEFT   7.71666    True    80    15.43332    80    8.0    None    500    3
5275    CROSSING_LEFT   10.28888    True    80    15.43332    -80    8.0    None    200    3
5276    CROSSING_LEFT   10.28888    True    80    15.43332    -80    8.0    None    500    3
5277    CROSSING_LEFT   10.28888    True    80    15.43332    -50    8.0    None    200    3
5278    CROSSING_LEFT   10.28888    True    80    15.43332    -50    8.0    None    500    3
5279    CROSSING_LEFT   10.28888    True    80    15.43332    -20    8.0    None    200    3
5280    CROSSING_LEFT   10.28888    True    80    15.43332    -20    8.0    None    500    3
5281    CROSSING_LEFT   10.28888    True    80    15.43332    -10    8.0    None    200    3
5282    CROSSING_LEFT   10.28888    True    80    15.43332    -10    8.0    None    500    3
5283    CROSSING_LEFT   10.28888    True    80    15.43332    0    8.0    None    200    3
5284    CROSSING_LEFT   10.28888    True    80    15.43332    0    8.0    None    500    3
5285    CROSSING_LEFT   10.28888    True    80    15.43332    10    8.0    None    200    3
5286    CROSSING_LEFT   10.28888    True    80    15.43332    10    8.0    None    500    3
5287    CROSSING_LEFT   10.28888    True    80    15.43332    20    8.0    None    200    3
5288    CROSSING_LEFT   10.28888    True    80    15.43332    20    8.0    None    500    3
5289    CROSSING_LEFT   10.28888    True    80    15.43332    50    8.0    None    200    3
5290    CROSSING_LEFT   10.28888    True    80    15.43332    50    8.0    None    500    3
5291    CROSSING_LEFT   10.28888    True    80    15.43332    80    8.0    None    200    3
5292    CROSSING_LEFT   10.28888    True    80    15.43332    80    8.0    None    500    3
5293    CROSSING_LEFT   12.8611    True    80    15.43332    -80    8.0    None    200    3
5294    CROSSING_LEFT   12.8611    True    80    15.43332    -80    8.0    None    500    3
5295    CROSSING_LEFT   12.8611    True    80    15.43332    -50    8.0    None    200    3
5296    CROSSING_LEFT   12.8611    True    80    15.43332    -50    8.0    None    500    3
5297    CROSSING_LEFT   12.8611    True    80    15.43332    -20    8.0    None    200    3
5298    CROSSING_LEFT   12.8611    True    80    15.43332    -20    8.0    None    500    3
5299    CROSSING_LEFT   12.8611    True    80    15.43332    -10    8.0    None    200    3
5300    CROSSING_LEFT   12.8611    True    80    15.43332    -10    8.0    None    500    3
5301    CROSSING_LEFT   12.8611    True    80    15.43332    0    8.0    None    200    3
5302    CROSSING_LEFT   12.8611    True    80    15.43332    0    8.0    None    500    3
5303    CROSSING_LEFT   12.8611    True    80    15.43332    10    8.0    None    200    3
5304    CROSSING_LEFT   12.8611    True    80    15.43332    10    8.0    None    500    3
5305    CROSSING_LEFT   12.8611    True    80    15.43332    20    8.0    None    200    3
5306    CROSSING_LEFT   12.8611    True    80    15.43332    20    8.0    None    500    3
5307    CROSSING_LEFT   12.8611    True    80    15.43332    50    8.0    None    200    3
5308    CROSSING_LEFT   12.8611    True    80    15.43332    50    8.0    None    500    3
5309    CROSSING_LEFT   12.8611    True    80    15.43332    80    8.0    None    200    3
5310    CROSSING_LEFT   12.8611    True    80    15.43332    80    8.0    None    500    3
5311    CROSSING_LEFT   15.43332    True    80    15.43332    -80    8.0    None    200    3
5312    CROSSING_LEFT   15.43332    True    80    15.43332    -80    8.0    None    500    3
5313    CROSSING_LEFT   15.43332    True    80    15.43332    -50    8.0    None    200    3
5314    CROSSING_LEFT   15.43332    True    80    15.43332    -50    8.0    None    500    3
5315    CROSSING_LEFT   15.43332    True    80    15.43332    -20    8.0    None    200    3
5316    CROSSING_LEFT   15.43332    True    80    15.43332    -20    8.0    None    500    3
5317    CROSSING_LEFT   15.43332    True    80    15.43332    -10    8.0    None    200    3
5318    CROSSING_LEFT   15.43332    True    80    15.43332    -10    8.0    None    500    3
5319    CROSSING_LEFT   15.43332    True    80    15.43332    0    8.0    None    200    3
5320    CROSSING_LEFT   15.43332    True    80    15.43332    0    8.0    None    500    3
5321    CROSSING_LEFT   15.43332    True    80    15.43332    10    8.0    None    200    3
5322    CROSSING_LEFT   15.43332    True    80    15.43332    10    8.0    None    500    3
5323    CROSSING_LEFT   15.43332    True    80    15.43332    20    8.0    None    200    3
5324    CROSSING_LEFT   15.43332    True    80    15.43332    20    8.0    None    500    3
5325    CROSSING_LEFT   15.43332    True    80    15.43332    50    8.0    None    200    3
5326    CROSSING_LEFT   15.43332    True    80    15.43332    50    8.0    None    500    3
5327    CROSSING_LEFT   15.43332    True    80    15.43332    80    8.0    None    200    3
