OPUS    CLASS    U_D_ASV    LOC_PLAN    HEADING    U_D    DCPA    SIZE    PRIOR    D_DETEC    GROUP
2992    CROSSING_LEFT   12.8611    True    40    15.43332    -50    8.0    None    500    3
2993    CROSSING_LEFT   12.8611    True    40    15.43332    -20    8.0    None    200    3
2994    CROSSING_LEFT   12.8611    True    40    15.43332    -20    8.0    None    500    3
2995    CROSSING_LEFT   12.8611    True    40    15.43332    -10    8.0    None    200    3
2996    CROSSING_LEFT   12.8611    True    40    15.43332    -10    8.0    None    500    3
2997    CROSSING_LEFT   12.8611    True    40    15.43332    0    8.0    None    200    3
2998    CROSSING_LEFT   12.8611    True    40    15.43332    0    8.0    None    500    3
2999    CROSSING_LEFT   12.8611    True    40    15.43332    10    8.0    None    200    3
3000    CROSSING_LEFT   12.8611    True    40    15.43332    10    8.0    None    500    3
3001    CROSSING_LEFT   12.8611    True    40    15.43332    20    8.0    None    200    3
3002    CROSSING_LEFT   12.8611    True    40    15.43332    20    8.0    None    500    3
3003    CROSSING_LEFT   12.8611    True    40    15.43332    50    8.0    None    200    3
3004    CROSSING_LEFT   12.8611    True    40    15.43332    50    8.0    None    500    3
3005    CROSSING_LEFT   12.8611    True    40    15.43332    80    8.0    None    200    3
3006    CROSSING_LEFT   12.8611    True    40    15.43332    80    8.0    None    500    3
3007    CROSSING_LEFT   15.43332    True    40    15.43332    -80    8.0    None    200    3
3008    CROSSING_LEFT   15.43332    True    40    15.43332    -80    8.0    None    500    3
3009    CROSSING_LEFT   15.43332    True    40    15.43332    -50    8.0    None    200    3
3010    CROSSING_LEFT   15.43332    True    40    15.43332    -50    8.0    None    500    3
3011    CROSSING_LEFT   15.43332    True    40    15.43332    -20    8.0    None    200    3
3012    CROSSING_LEFT   15.43332    True    40    15.43332    -20    8.0    None    500    3
3013    CROSSING_LEFT   15.43332    True    40    15.43332    -10    8.0    None    200    3
3014    CROSSING_LEFT   15.43332    True    40    15.43332    -10    8.0    None    500    3
3015    CROSSING_LEFT   15.43332    True    40    15.43332    0    8.0    None    200    3
3016    CROSSING_LEFT   15.43332    True    40    15.43332    0    8.0    None    500    3
3017    CROSSING_LEFT   15.43332    True    40    15.43332    10    8.0    None    200    3
3018    CROSSING_LEFT   15.43332    True    40    15.43332    10    8.0    None    500    3
3019    CROSSING_LEFT   15.43332    True    40    15.43332    20    8.0    None    200    3
3020    CROSSING_LEFT   15.43332    True    40    15.43332    20    8.0    None    500    3
3021    CROSSING_LEFT   15.43332    True    40    15.43332    50    8.0    None    200    3
3022    CROSSING_LEFT   15.43332    True    40    15.43332    50    8.0    None    500    3
3023    CROSSING_LEFT   15.43332    True    40    15.43332    80    8.0    None    200    3
3024    CROSSING_LEFT   15.43332    True    40    15.43332    80    8.0    None    500    3
3025    CROSSING_LEFT   1.543332    True    60    1.543332    -80    8.0    None    200    3
3026    CROSSING_LEFT   1.543332    True    60    1.543332    -80    8.0    None    500    3
3027    CROSSING_LEFT   1.543332    True    60    1.543332    -50    8.0    None    200    3
3028    CROSSING_LEFT   1.543332    True    60    1.543332    -50    8.0    None    500    3
3029    CROSSING_LEFT   1.543332    True    60    1.543332    -20    8.0    None    200    3
3030    CROSSING_LEFT   1.543332    True    60    1.543332    -20    8.0    None    500    3
3031    CROSSING_LEFT   1.543332    True    60    1.543332    -10    8.0    None    200    3
3032    CROSSING_LEFT   1.543332    True    60    1.543332    -10    8.0    None    500    3
3033    CROSSING_LEFT   1.543332    True    60    1.543332    0    8.0    None    200    3
3034    CROSSING_LEFT   1.543332    True    60    1.543332    0    8.0    None    500    3
3035    CROSSING_LEFT   1.543332    True    60    1.543332    10    8.0    None    200    3
3036    CROSSING_LEFT   1.543332    True    60    1.543332    10    8.0    None    500    3
3037    CROSSING_LEFT   1.543332    True    60    1.543332    20    8.0    None    200    3
3038    CROSSING_LEFT   1.543332    True    60    1.543332    20    8.0    None    500    3
3039    CROSSING_LEFT   1.543332    True    60    1.543332    50    8.0    None    200    3
3040    CROSSING_LEFT   1.543332    True    60    1.543332    50    8.0    None    500    3
3041    CROSSING_LEFT   1.543332    True    60    1.543332    80    8.0    None    200    3
3042    CROSSING_LEFT   1.543332    True    60    1.543332    80    8.0    None    500    3
3043    CROSSING_LEFT   2.57222    True    60    1.543332    -80    8.0    None    200    3
3044    CROSSING_LEFT   2.57222    True    60    1.543332    -80    8.0    None    500    3
3045    CROSSING_LEFT   2.57222    True    60    1.543332    -50    8.0    None    200    3
3046    CROSSING_LEFT   2.57222    True    60    1.543332    -50    8.0    None    500    3
3047    CROSSING_LEFT   2.57222    True    60    1.543332    -20    8.0    None    200    3
3048    CROSSING_LEFT   2.57222    True    60    1.543332    -20    8.0    None    500    3
3049    CROSSING_LEFT   2.57222    True    60    1.543332    -10    8.0    None    200    3
3050    CROSSING_LEFT   2.57222    True    60    1.543332    -10    8.0    None    500    3
3051    CROSSING_LEFT   2.57222    True    60    1.543332    0    8.0    None    200    3
3052    CROSSING_LEFT   2.57222    True    60    1.543332    0    8.0    None    500    3
3053    CROSSING_LEFT   2.57222    True    60    1.543332    10    8.0    None    200    3
3054    CROSSING_LEFT   2.57222    True    60    1.543332    10    8.0    None    500    3
3055    CROSSING_LEFT   2.57222    True    60    1.543332    20    8.0    None    200    3
3056    CROSSING_LEFT   2.57222    True    60    1.543332    20    8.0    None    500    3
3057    CROSSING_LEFT   2.57222    True    60    1.543332    50    8.0    None    200    3
3058    CROSSING_LEFT   2.57222    True    60    1.543332    50    8.0    None    500    3
3059    CROSSING_LEFT   2.57222    True    60    1.543332    80    8.0    None    200    3
3060    CROSSING_LEFT   2.57222    True    60    1.543332    80    8.0    None    500    3
3061    CROSSING_LEFT   4.115552    True    60    1.543332    -80    8.0    None    200    3
3062    CROSSING_LEFT   4.115552    True    60    1.543332    -80    8.0    None    500    3
3063    CROSSING_LEFT   4.115552    True    60    1.543332    -50    8.0    None    200    3
3064    CROSSING_LEFT   4.115552    True    60    1.543332    -50    8.0    None    500    3
3065    CROSSING_LEFT   4.115552    True    60    1.543332    -20    8.0    None    200    3
3066    CROSSING_LEFT   4.115552    True    60    1.543332    -20    8.0    None    500    3
3067    CROSSING_LEFT   4.115552    True    60    1.543332    -10    8.0    None    200    3
3068    CROSSING_LEFT   4.115552    True    60    1.543332    -10    8.0    None    500    3
3069    CROSSING_LEFT   4.115552    True    60    1.543332    0    8.0    None    200    3
3070    CROSSING_LEFT   4.115552    True    60    1.543332    0    8.0    None    500    3
3071    CROSSING_LEFT   4.115552    True    60    1.543332    10    8.0    None    200    3
3072    CROSSING_LEFT   4.115552    True    60    1.543332    10    8.0    None    500    3
3073    CROSSING_LEFT   4.115552    True    60    1.543332    20    8.0    None    200    3
3074    CROSSING_LEFT   4.115552    True    60    1.543332    20    8.0    None    500    3
3075    CROSSING_LEFT   4.115552    True    60    1.543332    50    8.0    None    200    3
3076    CROSSING_LEFT   4.115552    True    60    1.543332    50    8.0    None    500    3
3077    CROSSING_LEFT   4.115552    True    60    1.543332    80    8.0    None    200    3
3078    CROSSING_LEFT   4.115552    True    60    1.543332    80    8.0    None    500    3
3079    CROSSING_LEFT   5.14444    True    60    1.543332    -80    8.0    None    200    3
3080    CROSSING_LEFT   5.14444    True    60    1.543332    -80    8.0    None    500    3
3081    CROSSING_LEFT   5.14444    True    60    1.543332    -50    8.0    None    200    3
3082    CROSSING_LEFT   5.14444    True    60    1.543332    -50    8.0    None    500    3
3083    CROSSING_LEFT   5.14444    True    60    1.543332    -20    8.0    None    200    3
3084    CROSSING_LEFT   5.14444    True    60    1.543332    -20    8.0    None    500    3
3085    CROSSING_LEFT   5.14444    True    60    1.543332    -10    8.0    None    200    3
3086    CROSSING_LEFT   5.14444    True    60    1.543332    -10    8.0    None    500    3
3087    CROSSING_LEFT   5.14444    True    60    1.543332    0    8.0    None    200    3
3088    CROSSING_LEFT   5.14444    True    60    1.543332    0    8.0    None    500    3
3089    CROSSING_LEFT   5.14444    True    60    1.543332    10    8.0    None    200    3
3090    CROSSING_LEFT   5.14444    True    60    1.543332    10    8.0    None    500    3
3091    CROSSING_LEFT   5.14444    True    60    1.543332    20    8.0    None    200    3
3092    CROSSING_LEFT   5.14444    True    60    1.543332    20    8.0    None    500    3
3093    CROSSING_LEFT   5.14444    True    60    1.543332    50    8.0    None    200    3
3094    CROSSING_LEFT   5.14444    True    60    1.543332    50    8.0    None    500    3
3095    CROSSING_LEFT   5.14444    True    60    1.543332    80    8.0    None    200    3
3096    CROSSING_LEFT   5.14444    True    60    1.543332    80    8.0    None    500    3
3097    CROSSING_LEFT   7.71666    True    60    1.543332    -80    8.0    None    200    3
3098    CROSSING_LEFT   7.71666    True    60    1.543332    -80    8.0    None    500    3
3099    CROSSING_LEFT   7.71666    True    60    1.543332    -50    8.0    None    200    3
3100    CROSSING_LEFT   7.71666    True    60    1.543332    -50    8.0    None    500    3
3101    CROSSING_LEFT   7.71666    True    60    1.543332    -20    8.0    None    200    3
3102    CROSSING_LEFT   7.71666    True    60    1.543332    -20    8.0    None    500    3
3103    CROSSING_LEFT   7.71666    True    60    1.543332    -10    8.0    None    200    3
3104    CROSSING_LEFT   7.71666    True    60    1.543332    -10    8.0    None    500    3
3105    CROSSING_LEFT   7.71666    True    60    1.543332    0    8.0    None    200    3
3106    CROSSING_LEFT   7.71666    True    60    1.543332    0    8.0    None    500    3
3107    CROSSING_LEFT   7.71666    True    60    1.543332    10    8.0    None    200    3
3108    CROSSING_LEFT   7.71666    True    60    1.543332    10    8.0    None    500    3
3109    CROSSING_LEFT   7.71666    True    60    1.543332    20    8.0    None    200    3
3110    CROSSING_LEFT   7.71666    True    60    1.543332    20    8.0    None    500    3
3111    CROSSING_LEFT   7.71666    True    60    1.543332    50    8.0    None    200    3
3112    CROSSING_LEFT   7.71666    True    60    1.543332    50    8.0    None    500    3
3113    CROSSING_LEFT   7.71666    True    60    1.543332    80    8.0    None    200    3
3114    CROSSING_LEFT   7.71666    True    60    1.543332    80    8.0    None    500    3
3115    CROSSING_LEFT   10.28888    True    60    1.543332    -80    8.0    None    200    3
3116    CROSSING_LEFT   10.28888    True    60    1.543332    -80    8.0    None    500    3
3117    CROSSING_LEFT   10.28888    True    60    1.543332    -50    8.0    None    200    3
3118    CROSSING_LEFT   10.28888    True    60    1.543332    -50    8.0    None    500    3
3119    CROSSING_LEFT   10.28888    True    60    1.543332    -20    8.0    None    200    3
3120    CROSSING_LEFT   10.28888    True    60    1.543332    -20    8.0    None    500    3
3121    CROSSING_LEFT   10.28888    True    60    1.543332    -10    8.0    None    200    3
3122    CROSSING_LEFT   10.28888    True    60    1.543332    -10    8.0    None    500    3
3123    CROSSING_LEFT   10.28888    True    60    1.543332    0    8.0    None    200    3
3124    CROSSING_LEFT   10.28888    True    60    1.543332    0    8.0    None    500    3
3125    CROSSING_LEFT   10.28888    True    60    1.543332    10    8.0    None    200    3
3126    CROSSING_LEFT   10.28888    True    60    1.543332    10    8.0    None    500    3
3127    CROSSING_LEFT   10.28888    True    60    1.543332    20    8.0    None    200    3
3128    CROSSING_LEFT   10.28888    True    60    1.543332    20    8.0    None    500    3
3129    CROSSING_LEFT   10.28888    True    60    1.543332    50    8.0    None    200    3
3130    CROSSING_LEFT   10.28888    True    60    1.543332    50    8.0    None    500    3
3131    CROSSING_LEFT   10.28888    True    60    1.543332    80    8.0    None    200    3
3132    CROSSING_LEFT   10.28888    True    60    1.543332    80    8.0    None    500    3
3133    CROSSING_LEFT   12.8611    True    60    1.543332    -80    8.0    None    200    3
3134    CROSSING_LEFT   12.8611    True    60    1.543332    -80    8.0    None    500    3
3135    CROSSING_LEFT   12.8611    True    60    1.543332    -50    8.0    None    200    3
3136    CROSSING_LEFT   12.8611    True    60    1.543332    -50    8.0    None    500    3
3137    CROSSING_LEFT   12.8611    True    60    1.543332    -20    8.0    None    200    3
3138    CROSSING_LEFT   12.8611    True    60    1.543332    -20    8.0    None    500    3
3139    CROSSING_LEFT   12.8611    True    60    1.543332    -10    8.0    None    200    3
3140    CROSSING_LEFT   12.8611    True    60    1.543332    -10    8.0    None    500    3
3141    CROSSING_LEFT   12.8611    True    60    1.543332    0    8.0    None    200    3
3142    CROSSING_LEFT   12.8611    True    60    1.543332    0    8.0    None    500    3
3143    CROSSING_LEFT   12.8611    True    60    1.543332    10    8.0    None    200    3
3144    CROSSING_LEFT   12.8611    True    60    1.543332    10    8.0    None    500    3
3145    CROSSING_LEFT   12.8611    True    60    1.543332    20    8.0    None    200    3
3146    CROSSING_LEFT   12.8611    True    60    1.543332    20    8.0    None    500    3
3147    CROSSING_LEFT   12.8611    True    60    1.543332    50    8.0    None    200    3
3148    CROSSING_LEFT   12.8611    True    60    1.543332    50    8.0    None    500    3
3149    CROSSING_LEFT   12.8611    True    60    1.543332    80    8.0    None    200    3
3150    CROSSING_LEFT   12.8611    True    60    1.543332    80    8.0    None    500    3
3151    CROSSING_LEFT   15.43332    True    60    1.543332    -80    8.0    None    200    3
3152    CROSSING_LEFT   15.43332    True    60    1.543332    -80    8.0    None    500    3
3153    CROSSING_LEFT   15.43332    True    60    1.543332    -50    8.0    None    200    3
3154    CROSSING_LEFT   15.43332    True    60    1.543332    -50    8.0    None    500    3
3155    CROSSING_LEFT   15.43332    True    60    1.543332    -20    8.0    None    200    3
3156    CROSSING_LEFT   15.43332    True    60    1.543332    -20    8.0    None    500    3
3157    CROSSING_LEFT   15.43332    True    60    1.543332    -10    8.0    None    200    3
3158    CROSSING_LEFT   15.43332    True    60    1.543332    -10    8.0    None    500    3
3159    CROSSING_LEFT   15.43332    True    60    1.543332    0    8.0    None    200    3
3160    CROSSING_LEFT   15.43332    True    60    1.543332    0    8.0    None    500    3
3161    CROSSING_LEFT   15.43332    True    60    1.543332    10    8.0    None    200    3
3162    CROSSING_LEFT   15.43332    True    60    1.543332    10    8.0    None    500    3
3163    CROSSING_LEFT   15.43332    True    60    1.543332    20    8.0    None    200    3
3164    CROSSING_LEFT   15.43332    True    60    1.543332    20    8.0    None    500    3
3165    CROSSING_LEFT   15.43332    True    60    1.543332    50    8.0    None    200    3
3166    CROSSING_LEFT   15.43332    True    60    1.543332    50    8.0    None    500    3
3167    CROSSING_LEFT   15.43332    True    60    1.543332    80    8.0    None    200    3
3168    CROSSING_LEFT   15.43332    True    60    1.543332    80    8.0    None    500    3
3169    CROSSING_LEFT   1.543332    True    60    2.57222    -80    8.0    None    200    3
3170    CROSSING_LEFT   1.543332    True    60    2.57222    -80    8.0    None    500    3
3171    CROSSING_LEFT   1.543332    True    60    2.57222    -50    8.0    None    200    3
3172    CROSSING_LEFT   1.543332    True    60    2.57222    -50    8.0    None    500    3
3173    CROSSING_LEFT   1.543332    True    60    2.57222    -20    8.0    None    200    3
3174    CROSSING_LEFT   1.543332    True    60    2.57222    -20    8.0    None    500    3
3175    CROSSING_LEFT   1.543332    True    60    2.57222    -10    8.0    None    200    3
3176    CROSSING_LEFT   1.543332    True    60    2.57222    -10    8.0    None    500    3
3177    CROSSING_LEFT   1.543332    True    60    2.57222    0    8.0    None    200    3
3178    CROSSING_LEFT   1.543332    True    60    2.57222    0    8.0    None    500    3
3179    CROSSING_LEFT   1.543332    True    60    2.57222    10    8.0    None    200    3
3180    CROSSING_LEFT   1.543332    True    60    2.57222    10    8.0    None    500    3
3181    CROSSING_LEFT   1.543332    True    60    2.57222    20    8.0    None    200    3
3182    CROSSING_LEFT   1.543332    True    60    2.57222    20    8.0    None    500    3
3183    CROSSING_LEFT   1.543332    True    60    2.57222    50    8.0    None    200    3
3184    CROSSING_LEFT   1.543332    True    60    2.57222    50    8.0    None    500    3
3185    CROSSING_LEFT   1.543332    True    60    2.57222    80    8.0    None    200    3
3186    CROSSING_LEFT   1.543332    True    60    2.57222    80    8.0    None    500    3
3187    CROSSING_LEFT   2.57222    True    60    2.57222    -80    8.0    None    200    3
3188    CROSSING_LEFT   2.57222    True    60    2.57222    -80    8.0    None    500    3
3189    CROSSING_LEFT   2.57222    True    60    2.57222    -50    8.0    None    200    3
3190    CROSSING_LEFT   2.57222    True    60    2.57222    -50    8.0    None    500    3
3191    CROSSING_LEFT   2.57222    True    60    2.57222    -20    8.0    None    200    3
3192    CROSSING_LEFT   2.57222    True    60    2.57222    -20    8.0    None    500    3
3193    CROSSING_LEFT   2.57222    True    60    2.57222    -10    8.0    None    200    3
3194    CROSSING_LEFT   2.57222    True    60    2.57222    -10    8.0    None    500    3
3195    CROSSING_LEFT   2.57222    True    60    2.57222    0    8.0    None    200    3
3196    CROSSING_LEFT   2.57222    True    60    2.57222    0    8.0    None    500    3
3197    CROSSING_LEFT   2.57222    True    60    2.57222    10    8.0    None    200    3
3198    CROSSING_LEFT   2.57222    True    60    2.57222    10    8.0    None    500    3
3199    CROSSING_LEFT   2.57222    True    60    2.57222    20    8.0    None    200    3
3200    CROSSING_LEFT   2.57222    True    60    2.57222    20    8.0    None    500    3
3201    CROSSING_LEFT   2.57222    True    60    2.57222    50    8.0    None    200    3
3202    CROSSING_LEFT   2.57222    True    60    2.57222    50    8.0    None    500    3
3203    CROSSING_LEFT   2.57222    True    60    2.57222    80    8.0    None    200    3
3204    CROSSING_LEFT   2.57222    True    60    2.57222    80    8.0    None    500    3
3205    CROSSING_LEFT   4.115552    True    60    2.57222    -80    8.0    None    200    3
3206    CROSSING_LEFT   4.115552    True    60    2.57222    -80    8.0    None    500    3
3207    CROSSING_LEFT   4.115552    True    60    2.57222    -50    8.0    None    200    3
3208    CROSSING_LEFT   4.115552    True    60    2.57222    -50    8.0    None    500    3
3209    CROSSING_LEFT   4.115552    True    60    2.57222    -20    8.0    None    200    3
3210    CROSSING_LEFT   4.115552    True    60    2.57222    -20    8.0    None    500    3
3211    CROSSING_LEFT   4.115552    True    60    2.57222    -10    8.0    None    200    3
3212    CROSSING_LEFT   4.115552    True    60    2.57222    -10    8.0    None    500    3
3213    CROSSING_LEFT   4.115552    True    60    2.57222    0    8.0    None    200    3
3214    CROSSING_LEFT   4.115552    True    60    2.57222    0    8.0    None    500    3
3215    CROSSING_LEFT   4.115552    True    60    2.57222    10    8.0    None    200    3
3216    CROSSING_LEFT   4.115552    True    60    2.57222    10    8.0    None    500    3
3217    CROSSING_LEFT   4.115552    True    60    2.57222    20    8.0    None    200    3
3218    CROSSING_LEFT   4.115552    True    60    2.57222    20    8.0    None    500    3
3219    CROSSING_LEFT   4.115552    True    60    2.57222    50    8.0    None    200    3
3220    CROSSING_LEFT   4.115552    True    60    2.57222    50    8.0    None    500    3
3221    CROSSING_LEFT   4.115552    True    60    2.57222    80    8.0    None    200    3
3222    CROSSING_LEFT   4.115552    True    60    2.57222    80    8.0    None    500    3
3223    CROSSING_LEFT   5.14444    True    60    2.57222    -80    8.0    None    200    3
3224    CROSSING_LEFT   5.14444    True    60    2.57222    -80    8.0    None    500    3
3225    CROSSING_LEFT   5.14444    True    60    2.57222    -50    8.0    None    200    3
3226    CROSSING_LEFT   5.14444    True    60    2.57222    -50    8.0    None    500    3
3227    CROSSING_LEFT   5.14444    True    60    2.57222    -20    8.0    None    200    3
3228    CROSSING_LEFT   5.14444    True    60    2.57222    -20    8.0    None    500    3
3229    CROSSING_LEFT   5.14444    True    60    2.57222    -10    8.0    None    200    3
3230    CROSSING_LEFT   5.14444    True    60    2.57222    -10    8.0    None    500    3
3231    CROSSING_LEFT   5.14444    True    60    2.57222    0    8.0    None    200    3
3232    CROSSING_LEFT   5.14444    True    60    2.57222    0    8.0    None    500    3
3233    CROSSING_LEFT   5.14444    True    60    2.57222    10    8.0    None    200    3
3234    CROSSING_LEFT   5.14444    True    60    2.57222    10    8.0    None    500    3
3235    CROSSING_LEFT   5.14444    True    60    2.57222    20    8.0    None    200    3
3236    CROSSING_LEFT   5.14444    True    60    2.57222    20    8.0    None    500    3
3237    CROSSING_LEFT   5.14444    True    60    2.57222    50    8.0    None    200    3
3238    CROSSING_LEFT   5.14444    True    60    2.57222    50    8.0    None    500    3
3239    CROSSING_LEFT   5.14444    True    60    2.57222    80    8.0    None    200    3
3240    CROSSING_LEFT   5.14444    True    60    2.57222    80    8.0    None    500    3
3241    CROSSING_LEFT   7.71666    True    60    2.57222    -80    8.0    None    200    3
3242    CROSSING_LEFT   7.71666    True    60    2.57222    -80    8.0    None    500    3
3243    CROSSING_LEFT   7.71666    True    60    2.57222    -50    8.0    None    200    3
3244    CROSSING_LEFT   7.71666    True    60    2.57222    -50    8.0    None    500    3
3245    CROSSING_LEFT   7.71666    True    60    2.57222    -20    8.0    None    200    3
3246    CROSSING_LEFT   7.71666    True    60    2.57222    -20    8.0    None    500    3
3247    CROSSING_LEFT   7.71666    True    60    2.57222    -10    8.0    None    200    3
3248    CROSSING_LEFT   7.71666    True    60    2.57222    -10    8.0    None    500    3
3249    CROSSING_LEFT   7.71666    True    60    2.57222    0    8.0    None    200    3
3250    CROSSING_LEFT   7.71666    True    60    2.57222    0    8.0    None    500    3
3251    CROSSING_LEFT   7.71666    True    60    2.57222    10    8.0    None    200    3
3252    CROSSING_LEFT   7.71666    True    60    2.57222    10    8.0    None    500    3
3253    CROSSING_LEFT   7.71666    True    60    2.57222    20    8.0    None    200    3
3254    CROSSING_LEFT   7.71666    True    60    2.57222    20    8.0    None    500    3
3255    CROSSING_LEFT   7.71666    True    60    2.57222    50    8.0    None    200    3
3256    CROSSING_LEFT   7.71666    True    60    2.57222    50    8.0    None    500    3
3257    CROSSING_LEFT   7.71666    True    60    2.57222    80    8.0    None    200    3
3258    CROSSING_LEFT   7.71666    True    60    2.57222    80    8.0    None    500    3
3259    CROSSING_LEFT   10.28888    True    60    2.57222    -80    8.0    None    200    3
3260    CROSSING_LEFT   10.28888    True    60    2.57222    -80    8.0    None    500    3
3261    CROSSING_LEFT   10.28888    True    60    2.57222    -50    8.0    None    200    3
3262    CROSSING_LEFT   10.28888    True    60    2.57222    -50    8.0    None    500    3
3263    CROSSING_LEFT   10.28888    True    60    2.57222    -20    8.0    None    200    3
3264    CROSSING_LEFT   10.28888    True    60    2.57222    -20    8.0    None    500    3
3265    CROSSING_LEFT   10.28888    True    60    2.57222    -10    8.0    None    200    3
3266    CROSSING_LEFT   10.28888    True    60    2.57222    -10    8.0    None    500    3
3267    CROSSING_LEFT   10.28888    True    60    2.57222    0    8.0    None    200    3
3268    CROSSING_LEFT   10.28888    True    60    2.57222    0    8.0    None    500    3
3269    CROSSING_LEFT   10.28888    True    60    2.57222    10    8.0    None    200    3
3270    CROSSING_LEFT   10.28888    True    60    2.57222    10    8.0    None    500    3
3271    CROSSING_LEFT   10.28888    True    60    2.57222    20    8.0    None    200    3
3272    CROSSING_LEFT   10.28888    True    60    2.57222    20    8.0    None    500    3
3273    CROSSING_LEFT   10.28888    True    60    2.57222    50    8.0    None    200    3
3274    CROSSING_LEFT   10.28888    True    60    2.57222    50    8.0    None    500    3
3275    CROSSING_LEFT   10.28888    True    60    2.57222    80    8.0    None    200    3
3276    CROSSING_LEFT   10.28888    True    60    2.57222    80    8.0    None    500    3
3277    CROSSING_LEFT   12.8611    True    60    2.57222    -80    8.0    None    200    3
3278    CROSSING_LEFT   12.8611    True    60    2.57222    -80    8.0    None    500    3
3279    CROSSING_LEFT   12.8611    True    60    2.57222    -50    8.0    None    200    3
3280    CROSSING_LEFT   12.8611    True    60    2.57222    -50    8.0    None    500    3
3281    CROSSING_LEFT   12.8611    True    60    2.57222    -20    8.0    None    200    3
3282    CROSSING_LEFT   12.8611    True    60    2.57222    -20    8.0    None    500    3
3283    CROSSING_LEFT   12.8611    True    60    2.57222    -10    8.0    None    200    3
3284    CROSSING_LEFT   12.8611    True    60    2.57222    -10    8.0    None    500    3
3285    CROSSING_LEFT   12.8611    True    60    2.57222    0    8.0    None    200    3
3286    CROSSING_LEFT   12.8611    True    60    2.57222    0    8.0    None    500    3
3287    CROSSING_LEFT   12.8611    True    60    2.57222    10    8.0    None    200    3
3288    CROSSING_LEFT   12.8611    True    60    2.57222    10    8.0    None    500    3
3289    CROSSING_LEFT   12.8611    True    60    2.57222    20    8.0    None    200    3
3290    CROSSING_LEFT   12.8611    True    60    2.57222    20    8.0    None    500    3
3291    CROSSING_LEFT   12.8611    True    60    2.57222    50    8.0    None    200    3
3292    CROSSING_LEFT   12.8611    True    60    2.57222    50    8.0    None    500    3
3293    CROSSING_LEFT   12.8611    True    60    2.57222    80    8.0    None    200    3
3294    CROSSING_LEFT   12.8611    True    60    2.57222    80    8.0    None    500    3
3295    CROSSING_LEFT   15.43332    True    60    2.57222    -80    8.0    None    200    3
3296    CROSSING_LEFT   15.43332    True    60    2.57222    -80    8.0    None    500    3
3297    CROSSING_LEFT   15.43332    True    60    2.57222    -50    8.0    None    200    3
3298    CROSSING_LEFT   15.43332    True    60    2.57222    -50    8.0    None    500    3
3299    CROSSING_LEFT   15.43332    True    60    2.57222    -20    8.0    None    200    3
3300    CROSSING_LEFT   15.43332    True    60    2.57222    -20    8.0    None    500    3
3301    CROSSING_LEFT   15.43332    True    60    2.57222    -10    8.0    None    200    3
3302    CROSSING_LEFT   15.43332    True    60    2.57222    -10    8.0    None    500    3
3303    CROSSING_LEFT   15.43332    True    60    2.57222    0    8.0    None    200    3
3304    CROSSING_LEFT   15.43332    True    60    2.57222    0    8.0    None    500    3
3305    CROSSING_LEFT   15.43332    True    60    2.57222    10    8.0    None    200    3
3306    CROSSING_LEFT   15.43332    True    60    2.57222    10    8.0    None    500    3
3307    CROSSING_LEFT   15.43332    True    60    2.57222    20    8.0    None    200    3
3308    CROSSING_LEFT   15.43332    True    60    2.57222    20    8.0    None    500    3
3309    CROSSING_LEFT   15.43332    True    60    2.57222    50    8.0    None    200    3
3310    CROSSING_LEFT   15.43332    True    60    2.57222    50    8.0    None    500    3
3311    CROSSING_LEFT   15.43332    True    60    2.57222    80    8.0    None    200    3
3312    CROSSING_LEFT   15.43332    True    60    2.57222    80    8.0    None    500    3
3313    CROSSING_LEFT   1.543332    True    60    4.115552    -80    8.0    None    200    3
3314    CROSSING_LEFT   1.543332    True    60    4.115552    -80    8.0    None    500    3
3315    CROSSING_LEFT   1.543332    True    60    4.115552    -50    8.0    None    200    3
3316    CROSSING_LEFT   1.543332    True    60    4.115552    -50    8.0    None    500    3
3317    CROSSING_LEFT   1.543332    True    60    4.115552    -20    8.0    None    200    3
3318    CROSSING_LEFT   1.543332    True    60    4.115552    -20    8.0    None    500    3
3319    CROSSING_LEFT   1.543332    True    60    4.115552    -10    8.0    None    200    3
3320    CROSSING_LEFT   1.543332    True    60    4.115552    -10    8.0    None    500    3
3321    CROSSING_LEFT   1.543332    True    60    4.115552    0    8.0    None    200    3
3322    CROSSING_LEFT   1.543332    True    60    4.115552    0    8.0    None    500    3
3323    CROSSING_LEFT   1.543332    True    60    4.115552    10    8.0    None    200    3
3324    CROSSING_LEFT   1.543332    True    60    4.115552    10    8.0    None    500    3
3325    CROSSING_LEFT   1.543332    True    60    4.115552    20    8.0    None    200    3
3326    CROSSING_LEFT   1.543332    True    60    4.115552    20    8.0    None    500    3
3327    CROSSING_LEFT   1.543332    True    60    4.115552    50    8.0    None    200    3
3328    CROSSING_LEFT   1.543332    True    60    4.115552    50    8.0    None    500    3
3329    CROSSING_LEFT   1.543332    True    60    4.115552    80    8.0    None    200    3
3330    CROSSING_LEFT   1.543332    True    60    4.115552    80    8.0    None    500    3
3331    CROSSING_LEFT   2.57222    True    60    4.115552    -80    8.0    None    200    3
3332    CROSSING_LEFT   2.57222    True    60    4.115552    -80    8.0    None    500    3
3333    CROSSING_LEFT   2.57222    True    60    4.115552    -50    8.0    None    200    3
3334    CROSSING_LEFT   2.57222    True    60    4.115552    -50    8.0    None    500    3
3335    CROSSING_LEFT   2.57222    True    60    4.115552    -20    8.0    None    200    3
